##
## Parameters for 188Os
##
## Level density
##
egradjust        68 170   1.000 E2
ggradjust        68 170   1.000 E2
upbendc          68 170 0.00000E+00 M2
sgr              68 170   0.002 M2
egr              68 170   7.648 M2
ggr              68 170   4.000 M2
sgradjust        68 170   1.000 M2
egradjust        68 170   1.000 M2
ggradjust        68 170   1.000 M2
##--------------------------------------------
##
## Parameters for 182Os
##
## Level density
##
a                76 182  23.84284
aadjust          76 182   1.00000
gammald          76 182   0.07642
pair             76 182   1.77900
Pshift           76 182   0.00000   0
Pshiftadjust     76 182   0.00000   0
deltaW           76 182   1.70120   0
Ntop             76 182  22   0
Nlow             76 182   8   0
s2adjust         76 182   1.00000   0
ctable           76 182   0.00000   0
ptable           76 182   0.55597   0
ctableadjust     76 182   0.00000   0
ptableadjust     76 182   0.00000   0
g                76 182  12.13333
gp               76 182   5.06667
gn               76 182   7.06667
gnadjust         76 182   1.00000
gpadjust         76 182   1.00000
gadjust          76 182   1.00000
##
## Gamma-ray
##
gamgam           76 182   0.06300
gamgamadjust     76 182   1.00000
sgr              76 182 494.104 E1
egr              76 182  14.159 E1
ggr              76 182   4.106 E1
sgradjust        76 182   1.000 E1
egradjust        76 182   1.000 E1
ggradjust        76 182   1.000 E1
upbendc          76 182 3.50000E-08 M1
sgr              76 182   2.294 M1
egr              76 182   7.561 M1
ggr              76 182   4.000 M1
sgradjust        76 182   1.000 M1
egradjust        76 182   1.000 M1
ggradjust        76 182   1.000 M1
sgr              76 182   0.404 E2
egr              76 182  11.117 E2
ggr              76 182   3.926 E2
sgradjust        76 182   1.000 E2
egradjust        76 182   1.000 E2
ggradjust        76 182   1.000 E2
upbendc          76 182 0.00000E+00 M2
sgr              76 182   0.002 M2
egr              76 182   7.561 M2
ggr              76 182   4.000 M2
sgradjust        76 182   1.000 M2
egradjust        76 182   1.000 M2
ggradjust        76 182   1.000 M2
##--------------------------------------------
##
## Parameters for 180Re
##
## Level density
##
a                75 180  23.99849
aadjust          75 180   1.00000
gammald          75 180   0.07670
pair             75 180   0.00000
Pshift           75 180   0.00000   0
Pshiftadjust     75 180   0.00000   0
deltaW           75 180   1.99735   0
Ntop             75 180  30   0
Nlow             75 180   2   0
s2adjust         75 180   1.00000   0
ctable           75 180   0.00000   0
ptable           75 180   0.47506   0
ctableadjust     75 180   0.00000   0
ptableadjust     75 180   0.00000   0
g                75 180  12.00000
gp               75 180   5.00000
gn               75 180   7.00000
gnadjust         75 180   1.00000
gpadjust         75 180   1.00000
gadjust          75 180   1.00000
##
## Gamma-ray
##
gamgam           75 180   0.06000
gamgamadjust     75 180   1.00000
sgr              75 180 485.989 E1
egr              75 180  14.195 E1
ggr              75 180   4.126 E1
sgradjust        75 180   1.000 E1
egradjust        75 180   1.000 E1
ggradjust        75 180   1.000 E1
upbendc          75 180 3.50000E-08 M1
sgr              75 180   2.273 M1
egr              75 180   7.575 M1
ggr              75 180   4.000 M1
sgradjust        75 180   1.000 M1
egradjust        75 180   1.000 M1
ggradjust        75 180   1.000 M1
sgr              75 180   0.394 E2
egr              75 180  11.158 E2
ggr              75 180   3.950 E2
sgradjust        75 180   1.000 E2
egradjust        75 180   1.000 E2
ggradjust        75 180   1.000 E2
upbendc          75 180 0.00000E+00 M2
sgr              75 180   0.002 M2
egr              75 180   7.575 M2
ggr              75 180   4.000 M2
sgradjust        75 180   1.000 M2
egradjust        75 180   1.000 M2
ggradjust        75 180   1.000 M2
##--------------------------------------------
##
## Parameters for 175Hf
##
## Level density
##
a                72 175  23.62320
aadjust          72 175   1.00000
gammald          72 175   0.07743
pair             72 175   0.90711
Pshift           72 175   0.00000   0
Pshiftadjust     72 175   0.00000   0
deltaW           72 175   2.03133   0
Ntop             72 175  15   0
Nlow             72 175   6   0
s2adjust         72 175   1.00000   0
ctable           72 175  -0.05212   0
ptable           72 175  -0.02582   0
ctableadjust     72 175   0.00000   0
ptableadjust     72 175   0.00000   0
D0               72 175 1.80000E-02
g                72 175  11.66667
gp               72 175   4.80000
gn               72 175   6.86667
gnadjust         72 175   1.00000
gpadjust         72 175   1.00000
gadjust          72 175   1.00000
##
## Gamma-ray
##
gamgam           72 175   0.07100
gamgamadjust     72 175   1.00000
sgr              72 175 464.908 E1
egr              72 175  14.288 E1
ggr              72 175   4.178 E1
sgradjust        72 175   1.000 E1
egradjust        72 175   1.000 E1
ggradjust        72 175   1.000 E1
upbendc          72 175 3.50000E-08 M1
sgr              72 175   2.220 M1
egr              72 175   7.611 M1
ggr              72 175   4.000 M1
sgradjust        72 175   1.000 M1
egradjust        72 175   1.000 M1
ggradjust        72 175   1.000 M1
sgr              72 175   0.364 E2
egr              72 175  11.263 E2
ggr              72 175   4.010 E2
sgradjust        72 175   1.000 E2
egradjust        72 175   1.000 E2
ggradjust        72 175   1.000 E2
upbendc          72 175 0.00000E+00 M2
sgr              72 175   0.002 M2
egr              72 175   7.611 M2
ggr              72 175   4.000 M2
sgradjust        72 175   1.000 M2
egradjust        72 175   1.000 M2
ggradjust        72 175   1.000 M2
##--------------------------------------------
##
## Parameters for 173Lu
##
## Level density
##
a                71 173  23.29411
aadjust          71 173   1.00000
gammald          71 173   0.07773
pair             71 173   0.91234
Pshift           71 173   0.00000   0
Pshiftadjust     71 173   0.00000   0
deltaW           71 173   2.05766   0
Ntop             71 173  19   0
Nlow             71 173   3   0
s2adjust         71 173   1.00000   0
ctable           71 173   0.00000   0
ptable           71 173   0.16157   0
ctableadjust     71 173   0.00000   0
ptableadjust     71 173   0.00000   0
g                71 173  11.53333
gp               71 173   4.73333
gn               71 173   6.80000
gnadjust         71 173   1.00000
gpadjust         71 173   1.00000
gadjust          71 173   1.00000
##
## Gamma-ray
##
gamgam           71 173   0.07500
gamgamadjust     71 173   1.00000
sgr              71 173 456.918 E1
egr              71 173  14.326 E1
ggr              71 173   4.199 E1
sgradjust        71 173   1.000 E1
egradjust        71 173   1.000 E1
ggradjust        71 173   1.000 E1
upbendc          71 173 3.50000E-08 M1
sgr              71 173   2.199 M1
egr              71 173   7.625 M1
ggr              71 173   4.000 M1
sgradjust        71 173   1.000 M1
egradjust        71 173   1.000 M1
ggradjust        71 173   1.000 M1
sgr              71 173   0.355 E2
egr              71 173  11.306 E2
ggr              71 173   4.034 E2
sgradjust        71 173   1.000 E2
egradjust        71 173   1.000 E2
ggradjust        71 173   1.000 E2
upbendc          71 173 0.00000E+00 M2
sgr              71 173   0.002 M2
egr              71 173   7.625 M2
ggr              71 173   4.000 M2
sgradjust        71 173   1.000 M2
egradjust        71 173   1.000 M2
ggradjust        71 173   1.000 M2
##--------------------------------------------
##
## Parameters for 172Yb
##
## Level density
##
a                70 172  22.89553
aadjust          70 172   1.00000
gammald          70 172   0.07788
pair             70 172   1.82998
Pshift           70 172   0.00000   0
Pshiftadjust     70 172   0.00000   0
deltaW           70 172   1.75333   0
Ntop             70 172  16   0
Nlow             70 172   5   0
s2adjust         70 172   1.00000   0
ctable           70 172   0.43438   0
ptable           70 172   0.61022   0
ctableadjust     70 172   0.00000   0
ptableadjust     70 172   0.00000   0
D0               70 172 5.80000E-03
g                70 172  11.46667
gp               70 172   4.66667
gn               70 172   6.80000
gnadjust         70 172   1.00000
gpadjust         70 172   1.00000
gadjust          70 172   1.00000
##
## Gamma-ray
##
gamgam           70 172   0.07500
gamgamadjust     70 172   1.00000
sgr              70 172 451.940 E1
egr              70 172  14.346 E1
ggr              70 172   4.210 E1
sgradjust        70 172   1.000 E1
egradjust        70 172   1.000 E1
ggradjust        70 172   1.000 E1
upbendc          70 172 3.50000E-08 M1
sgr              70 172   2.188 M1
egr              70 172   7.633 M1
ggr              70 172   4.000 M1
sgradjust        70 172   1.000 M1
egradjust        70 172   1.000 M1
ggradjust        70 172   1.000 M1
sgr              70 172   0.345 E2
egr              70 172  11.328 E2
ggr              70 172   4.046 E2
sgradjust        70 172   1.000 E2
egradjust        70 172   1.000 E2
ggradjust        70 172   1.000 E2
upbendc          70 172 0.00000E+00 M2
sgr              70 172   0.002 M2
egr              70 172   7.633 M2
ggr              70 172   4.000 M2
sgradjust        70 172   1.000 M2
egradjust        70 172   1.000 M2
ggradjust        70 172   1.000 M2
##--------------------------------------------
##
## Parameters for 174Er
##
## Level density
##
a                68 174  23.34996
aadjust          68 174   1.00000
gammald          68 174   0.07758
pair             68 174   1.81944
Pshift           68 174   0.00000   0
Pshiftadjust     68 174   0.00000   0
deltaW           68 174   1.82295   0
Ntop             68 174   1   0
Nlow             68 174   0   0
s2adjust         68 174   1.00000   0
ctable           68 174   0.00000   0
ptable           68 174   0.00000   0
ctableadjust     68 174   0.00000   0
ptableadjust     68 174   0.00000   0
g                68 174  11.60000
gp               68 174   4.53333
gn               68 174   7.06667
gnadjust         68 174   1.00000
gpadjust         68 174   1.00000
gadjust          68 174   1.00000
##
## Gamma-ray
##
gamgam           68 174   0.07300
gamgamadjust     68 174   1.00000
sgr              68 174 453.314 E1
egr              68 174  14.307 E1
ggr              68 174   4.189 E1
sgradjust        68 174   1.000 E1
egradjust        68 174   1.000 E1
ggradjust        68 174   1.000 E1
upbendc          68 174 3.50000E-08 M1
sgr              68 174   2.209 M1
egr              68 174   7.618 M1
ggr              68 174   4.000 M1
sgradjust        68 174   1.000 M1
egradjust        68 174   1.000 M1
ggradjust        68 174   1.000 M1
sgr              68 174   0.325 E2
egr              68 174  11.285 E2
ggr              68 174   4.022 E2
sgradjust        68 174   1.000 E2
egradjust        68 174   1.000 E2
ggradjust        68 174   1.000 E2
upbendc          68 174 0.00000E+00 M2
sgr              68 174   0.002 M2
egr              68 174   7.618 M2
ggr              68 174   4.000 M2
sgradjust        68 174   1.000 M2
egradjust        68 174   1.000 M2
ggradjust        68 174   1.000 M2
##--------------------------------------------
##
## Parameters for 178W 
##
## Level density
##
a                74 178  23.90121
aadjust          74 178   1.00000
gammald          74 178   0.07699
pair             74 178   1.79888
Pshift           74 178   0.00000   0
Pshiftadjust     74 178   0.00000   0
deltaW           74 178   2.07214   0
Ntop             74 178  16   0
Nlow             74 178   8   0
s2adjust         74 178   1.00000   0
ctable           74 178   0.00000   0
ptable           74 178   0.73767   0
ctableadjust     74 178   0.00000   0
ptableadjust     74 178   0.00000   0
g                74 178  11.86667
gp               74 178   4.93333
gn               74 178   6.93333
gnadjust         74 178   1.00000
gpadjust         74 178   1.00000
gadjust          74 178   1.00000
##
## Gamma-ray
##
gamgam           74 178   0.06400
gamgamadjust     74 178   1.00000
sgr              74 178 477.911 E1
egr              74 178  14.232 E1
ggr              74 178   4.147 E1
sgradjust        74 178   1.000 E1
egradjust        74 178   1.000 E1
ggradjust        74 178   1.000 E1
upbendc          74 178 3.50000E-08 M1
sgr              74 178   2.251 M1
egr              74 178   7.589 M1
ggr              74 178   4.000 M1
sgradjust        74 178   1.000 M1
egradjust        74 178   1.000 M1
ggradjust        74 178   1.000 M1
sgr              74 178   0.384 E2
egr              74 178  11.200 E2
ggr              74 178   3.974 E2
sgradjust        74 178   1.000 E2
egradjust        74 178   1.000 E2
ggradjust        74 178   1.000 E2
upbendc          74 178 0.00000E+00 M2
sgr              74 178   0.002 M2
egr              74 178   7.589 M2
ggr              74 178   4.000 M2
sgradjust        74 178   1.000 M2
egradjust        74 178   1.000 M2
ggradjust        74 178   1.000 M2
##--------------------------------------------
##
## Parameters for 176Ta
##
## Level density
##
a                73 176  23.95960
aadjust          73 176   1.00000
gammald          73 176   0.07728
pair             73 176   0.00000
Pshift           73 176   0.00000   0
Pshiftadjust     73 176   0.00000   0
deltaW           73 176   2.30030   0
Ntop             73 176  30   0
Nlow             73 176   2   0
s2adjust         73 176   1.00000   0
ctable           73 176   0.00000   0
ptable           73 176   0.02413   0
ctableadjust     73 176   0.00000   0
ptableadjust     73 176   0.00000   0
g                73 176  11.73333
gp               73 176   4.86667
gn               73 176   6.86667
gnadjust         73 176   1.00000
gpadjust         73 176   1.00000
gadjust          73 176   1.00000
##
## Gamma-ray
##
gamgam           73 176   0.06800
gamgamadjust     73 176   1.00000
sgr              73 176 469.870 E1
egr              73 176  14.269 E1
ggr              73 176   4.168 E1
sgradjust        73 176   1.000 E1
egradjust        73 176   1.000 E1
ggradjust        73 176   1.000 E1
upbendc          73 176 3.50000E-08 M1
sgr              73 176   2.230 M1
egr              73 176   7.604 M1
ggr              73 176   4.000 M1
sgradjust        73 176   1.000 M1
egradjust        73 176   1.000 M1
ggradjust        73 176   1.000 M1
sgr              73 176   0.374 E2
egr              73 176  11.242 E2
ggr              73 176   3.998 E2
sgradjust        73 176   1.000 E2
egradjust        73 176   1.000 E2
ggradjust        73 176   1.000 E2
upbendc          73 176 0.00000E+00 M2
sgr              73 176   0.002 M2
egr              73 176   7.604 M2
ggr              73 176   4.000 M2
sgradjust        73 176   1.000 M2
egradjust        73 176   1.000 M2
ggradjust        73 176   1.000 M2
##--------------------------------------------
##
## Parameters for 180Yb
##
## Level density
##
a                70 180  23.97599
aadjust          70 180   1.00000
gammald          70 180   0.07670
pair             70 180   1.78885
Pshift           70 180   0.00000   0
Pshiftadjust     70 180   0.00000   0
deltaW           70 180   1.78195   0
Ntop             70 180   1   0
Nlow             70 180   0   0
s2adjust         70 180   1.00000   0
ctable           70 180   0.00000   0
ptable           70 180   0.00000   0
ctableadjust     70 180   0.00000   0
ptableadjust     70 180   0.00000   0
g                70 180  12.00000
gp               70 180   4.66667
gn               70 180   7.33333
gnadjust         70 180   1.00000
gpadjust         70 180   1.00000
gadjust          70 180   1.00000
##
## Gamma-ray
##
gamgam           70 180   0.06000
gamgamadjust     70 180   1.00000
sgr              70 180 475.189 E1
egr              70 180  14.195 E1
ggr              70 180   4.126 E1
sgradjust        70 180   1.000 E1
egradjust        70 180   1.000 E1
ggradjust        70 180   1.000 E1
upbendc          70 180 3.50000E-08 M1
sgr              70 180   2.273 M1
egr              70 180   7.575 M1
ggr              70 180   4.000 M1
sgradjust        70 180   1.000 M1
egradjust        70 180   1.000 M1
ggradjust        70 180   1.000 M1
sgr              70 180   0.343 E2
egr              70 180  11.158 E2
ggr              70 180   3.950 E2
sgradjust        70 180   1.000 E2
egradjust        70 180   1.000 E2
ggradjust        70 180   1.000 E2
upbendc          70 180 0.00000E+00 M2
sgr              70 180   0.002 M2
egr              70 180   7.575 M2
ggr              70 180   4.000 M2
sgradjust        70 180   1.000 M2
egradjust        70 180   1.000 M2
ggradjust        70 180   1.000 M2
##--------------------------------------------
##
## Parameters for 174Hf
##
## Level density
##
a                72 174  23.59514
aadjust          72 174   1.00000
gammald          72 174   0.07758
pair             72 174   1.81944
Pshift           72 174   0.00000   0
Pshiftadjust     72 174   0.00000   0
deltaW           72 174   2.16285   0
Ntop             72 174  22   0
Nlow             72 174   5   0
s2adjust         72 174   1.00000   0
ctable           72 174   0.00000   0
ptable           72 174   0.70762   0
ctableadjust     72 174   0.00000   0
ptableadjust     72 174   0.00000   0
g                72 174  11.60000
gp               72 174   4.80000
gn               72 174   6.80000
gnadjust         72 174   1.00000
gpadjust         72 174   1.00000
gadjust          72 174   1.00000
##
## Gamma-ray
##
gamgam           72 174   0.07300
gamgamadjust     72 174   1.00000
sgr              72 174 461.867 E1
egr              72 174  14.307 E1
ggr              72 174   4.189 E1
sgradjust        72 174   1.000 E1
egradjust        72 174   1.000 E1
ggradjust        72 174   1.000 E1
upbendc          72 174 3.50000E-08 M1
sgr              72 174   2.209 M1
egr              72 174   7.618 M1
ggr              72 174   4.000 M1
sgradjust        72 174   1.000 M1
egradjust        72 174   1.000 M1
ggradjust        72 174   1.000 M1
sgr              72 174   0.365 E2
egr              72 174  11.285 E2
ggr              72 174   4.022 E2
sgradjust        72 174   1.000 E2
egradjust        72 174   1.000 E2
ggradjust        72 174   1.000 E2
upbendc          72 174 0.00000E+00 M2
sgr              72 174   0.002 M2
egr              72 174   7.618 M2
ggr              72 174   4.000 M2
sgradjust        72 174   1.000 M2
egradjust        72 174   1.000 M2
ggradjust        72 174   1.000 M2
##--------------------------------------------
##
## Parameters for 172Lu
##
## Level density
##
a                71 172  23.28267
aadjust          71 172   1.00000
gammald          71 172   0.07788
pair             71 172   0.00000
Pshift           71 172   0.00000   0
Pshiftadjust     71 172   0.00000   0
deltaW           71 172   2.11525   0
Ntop             71 172  15   0
Nlow             71 172   8   0
s2adjust         71 172   1.00000   0
ctable           71 172   0.00000   0
ptable           71 172   0.02629   0
ctableadjust     71 172   0.00000   0
ptableadjust     71 172   0.00000   0
g                71 172  11.46667
gp               71 172   4.73333
gn               71 172   6.73333
gnadjust         71 172   1.00000
gpadjust         71 172   1.00000
gadjust          71 172   1.00000
##
## Gamma-ray
##
gamgam           71 172   0.07800
gamgamadjust     71 172   1.00000
sgr              71 172 453.902 E1
egr              71 172  14.346 E1
ggr              71 172   4.210 E1
sgradjust        71 172   1.000 E1
egradjust        71 172   1.000 E1
ggradjust        71 172   1.000 E1
upbendc          71 172 3.50000E-08 M1
sgr              71 172   2.188 M1
egr              71 172   7.633 M1
ggr              71 172   4.000 M1
sgradjust        71 172   1.000 M1
egradjust        71 172   1.000 M1
ggradjust        71 172   1.000 M1
sgr              71 172   0.355 E2
egr              71 172  11.328 E2
ggr              71 172   4.046 E2
sgradjust        71 172   1.000 E2
egradjust        71 172   1.000 E2
ggradjust        71 172   1.000 E2
upbendc          71 172 0.00000E+00 M2
sgr              71 172   0.002 M2
egr              71 172   7.633 M2
ggr              71 172   4.000 M2
sgradjust        71 172   1.000 M2
egradjust        71 172   1.000 M2
ggradjust        71 172   1.000 M2
##--------------------------------------------
##
## Parameters for 171Yb
##
## Level density
##
a                70 171  23.00351
aadjust          70 171   1.00000
gammald          70 171   0.07803
pair             70 171   0.91766
Pshift           70 171   0.00000   0
Pshiftadjust     70 171   0.00000   0
deltaW           70 171   1.89157   0
Ntop             70 171  15   0
Nlow             70 171   8   0
s2adjust         70 171   1.00000   0
ctable           70 171  -0.00356   0
ptable           70 171   0.26032   0
ctableadjust     70 171   0.00000   0
ptableadjust     70 171   0.00000   0
D0               70 171 3.30000E-02
g                70 171  11.40000
gp               70 171   4.66667
gn               70 171   6.73333
gnadjust         70 171   1.00000
gpadjust         70 171   1.00000
gadjust          70 171   1.00000
##
## Gamma-ray
##
gamgam           70 171   0.07500
gamgamadjust     70 171   1.00000
sgr              70 171 448.965 E1
egr              70 171  14.365 E1
ggr              70 171   4.221 E1
sgradjust        70 171   1.000 E1
egradjust        70 171   1.000 E1
ggradjust        70 171   1.000 E1
upbendc          70 171 3.50000E-08 M1
sgr              70 171   2.177 M1
egr              70 171   7.640 M1
ggr              70 171   4.000 M1
sgradjust        70 171   1.000 M1
egradjust        70 171   1.000 M1
ggradjust        70 171   1.000 M1
sgr              70 171   0.346 E2
egr              70 171  11.350 E2
ggr              70 171   4.058 E2
sgradjust        70 171   1.000 E2
egradjust        70 171   1.000 E2
ggradjust        70 171   1.000 E2
upbendc          70 171 0.00000E+00 M2
sgr              70 171   0.002 M2
egr              70 171   7.640 M2
ggr              70 171   4.000 M2
sgradjust        70 171   1.000 M2
egradjust        70 171   1.000 M2
ggradjust        70 171   1.000 M2
##--------------------------------------------
##
## Parameters for 178Tm
##
## Level density
##
a                69 178  23.76882
aadjust          69 178   1.00000
gammald          69 178   0.07699
pair             69 178   0.00000
Pshift           69 178   0.00000   0
Pshiftadjust     69 178   0.00000   0
deltaW           69 178   1.81704   0
Ntop             69 178   1   0
Nlow             69 178   0   0
s2adjust         69 178   1.00000   0
ctable           69 178   0.00000   0
ptable           69 178   0.00000   0
ctableadjust     69 178   0.00000   0
ptableadjust     69 178   0.00000   0
g                69 178  11.86667
gp               69 178   4.60000
gn               69 178   7.26667
gnadjust         69 178   1.00000
gpadjust         69 178   1.00000
gadjust          69 178   1.00000
##
## Gamma-ray
##
gamgam           69 178   0.06400
gamgamadjust     69 178   1.00000
sgr              69 178 467.044 E1
egr              69 178  14.232 E1
ggr              69 178   4.147 E1
sgradjust        69 178   1.000 E1
egradjust        69 178   1.000 E1
ggradjust        69 178   1.000 E1
upbendc          69 178 3.50000E-08 M1
sgr              69 178   2.251 M1
egr              69 178   7.589 M1
ggr              69 178   4.000 M1
sgradjust        69 178   1.000 M1
egradjust        69 178   1.000 M1
ggradjust        69 178   1.000 M1
sgr              69 178   0.334 E2
egr              69 178  11.200 E2
ggr              69 178   3.974 E2
sgradjust        69 178   1.000 E2
egradjust        69 178   1.000 E2
ggradjust        69 178   1.000 E2
upbendc          69 178 0.00000E+00 M2
sgr              69 178   0.002 M2
egr              69 178   7.589 M2
ggr              69 178   4.000 M2
sgradjust        69 178   1.000 M2
egradjust        69 178   1.000 M2
ggradjust        69 178   1.000 M2
##--------------------------------------------
##
## Parameters for 177Tm
##
## Level density
##
a                69 177  23.59266
aadjust          69 177   1.00000
gammald          69 177   0.07714
pair             69 177   0.90198
Pshift           69 177   0.00000   0
Pshiftadjust     69 177   0.00000   0
deltaW           69 177   1.80985   0
Ntop             69 177   1   0
Nlow             69 177   0   0
s2adjust         69 177   1.00000   0
ctable           69 177   0.00000   0
ptable           69 177   0.00000   0
ctableadjust     69 177   0.00000   0
ptableadjust     69 177   0.00000   0
g                69 177  11.80000
gp               69 177   4.60000
gn               69 177   7.20000
gnadjust         69 177   1.00000
gpadjust         69 177   1.00000
gadjust          69 177   1.00000
##
## Gamma-ray
##
gamgam           69 177   0.06500
gamgamadjust     69 177   1.00000
sgr              69 177 464.215 E1
egr              69 177  14.251 E1
ggr              69 177   4.157 E1
sgradjust        69 177   1.000 E1
egradjust        69 177   1.000 E1
ggradjust        69 177   1.000 E1
upbendc          69 177 3.50000E-08 M1
sgr              69 177   2.241 M1
egr              69 177   7.596 M1
ggr              69 177   4.000 M1
sgradjust        69 177   1.000 M1
egradjust        69 177   1.000 M1
ggradjust        69 177   1.000 M1
sgr              69 177   0.334 E2
egr              69 177  11.221 E2
ggr              69 177   3.986 E2
sgradjust        69 177   1.000 E2
egradjust        69 177   1.000 E2
ggradjust        69 177   1.000 E2
upbendc          69 177 0.00000E+00 M2
sgr              69 177   0.002 M2
egr              69 177   7.596 M2
ggr              69 177   4.000 M2
sgradjust        69 177   1.000 M2
egradjust        69 177   1.000 M2
ggradjust        69 177   1.000 M2
##--------------------------------------------
##
## Parameters for 175Er
##
## Level density
##
a                68 175  23.55963
aadjust          68 175   1.00000
gammald          68 175   0.07743
pair             68 175   0.90711
Pshift           68 175   0.00000   0
Pshiftadjust     68 175   0.00000   0
deltaW           68 175   1.84828   0
Ntop             68 175   1   0
Nlow             68 175   0   0
s2adjust         68 175   1.00000   0
ctable           68 175   0.00000   0
ptable           68 175   0.00000   0
ctableadjust     68 175   0.00000   0
ptableadjust     68 175   0.00000   0
g                68 175  11.66667
gp               68 175   4.53333
gn               68 175   7.13333
gnadjust         68 175   1.00000
gpadjust         68 175   1.00000
gadjust          68 175   1.00000
##
## Gamma-ray
##
gamgam           68 175   0.07100
gamgamadjust     68 175   1.00000
sgr              68 175 456.131 E1
egr              68 175  14.288 E1
ggr              68 175   4.178 E1
sgradjust        68 175   1.000 E1
egradjust        68 175   1.000 E1
ggradjust        68 175   1.000 E1
upbendc          68 175 3.50000E-08 M1
sgr              68 175   2.220 M1
egr              68 175   7.611 M1
ggr              68 175   4.000 M1
sgradjust        68 175   1.000 M1
egradjust        68 175   1.000 M1
ggradjust        68 175   1.000 M1
sgr              68 175   0.325 E2
egr              68 175  11.263 E2
ggr              68 175   4.010 E2
sgradjust        68 175   1.000 E2
egradjust        68 175   1.000 E2
ggradjust        68 175   1.000 E2
upbendc          68 175 0.00000E+00 M2
sgr              68 175   0.002 M2
egr              68 175   7.611 M2
ggr              68 175   4.000 M2
sgradjust        68 175   1.000 M2
egradjust        68 175   1.000 M2
ggradjust        68 175   1.000 M2
##--------------------------------------------
##
## Parameters for 170Tm
##
## Level density
##
a                69 170  22.35974
aadjust          69 170   1.00000
gammald          69 170   0.07818
pair             69 170   0.00000
Pshift           69 170   0.00000   0
Pshiftadjust     69 170   0.00000   0
deltaW           69 170   1.52768   0
Ntop             69 170  21   0
Nlow             69 170   2   0
s2adjust         69 170   1.00000   0
ctable           69 170  -0.06057   0
ptable           69 170   0.03562   0
ctableadjust     69 170   0.00000   0
ptableadjust     69 170   0.00000   0
D0               69 170 8.50000E-03
g                69 170  11.33333
gp               69 170   4.60000
gn               69 170   6.73333
gnadjust         69 170   1.00000
gpadjust         69 170   1.00000
gadjust          69 170   1.00000
##
## Gamma-ray
##
gamgam           69 170   0.09700
gamgamadjust     69 170   1.00000
sgr              69 170 444.000 E1
egr              69 170  14.384 E1
ggr              69 170   4.232 E1
sgradjust        69 170   1.000 E1
egradjust        69 170   1.000 E1
ggradjust        69 170   1.000 E1
upbendc          69 170 3.50000E-08 M1
sgr              69 170   2.167 M1
egr              69 170   7.648 M1
ggr              69 170   4.000 M1
sgradjust        69 170   1.000 M1
egradjust        69 170   1.000 M1
ggradjust        69 170   1.000 M1
sgr              69 170   0.336 E2
egr              69 170  11.373 E2
ggr              69 170   4.070 E2
sgradjust        69 170   1.000 E2
egradjust        69 170   1.000 E2
ggradjust        69 170   1.000 E2
upbendc          69 170 0.00000E+00 M2
sgr              69 170   0.002 M2
egr              69 170   7.648 M2
ggr              69 170   4.000 M2
sgradjust        69 170   1.000 M2
egradjust        69 170   1.000 M2
ggradjust        69 170   1.000 M2
##--------------------------------------------
##
## Parameters for 169Er
##
## Level density
##
a                68 169  22.54219
aadjust          68 169   1.00000
gammald          68 169   0.07833
pair             68 169   0.92308
Pshift           68 169   0.00000   0
Pshiftadjust     68 169   0.00000   0
deltaW           68 169   1.66882   0
Ntop             68 169  16   0
Nlow             68 169   8   0
s2adjust         68 169   1.00000   0
ctable           68 169   0.04154   0
ptable           68 169   0.04731   0
ctableadjust     68 169   0.00000   0
ptableadjust     68 169   0.00000   0
D0               68 169 1.00000E-01
g                68 169  11.26667
gp               68 169   4.53333
gn               68 169   6.73333
gnadjust         68 169   1.00000
gpadjust         68 169   1.00000
gadjust          68 169   1.00000
##
## Gamma-ray
##
gamgam           68 169   0.08500
gamgamadjust     68 169   1.00000
sgr              68 169 439.005 E1
egr              68 169  14.404 E1
ggr              68 169   4.243 E1
sgradjust        68 169   1.000 E1
egradjust        68 169   1.000 E1
ggradjust        68 169   1.000 E1
upbendc          68 169 3.50000E-08 M1
sgr              68 169   2.156 M1
egr              68 169   7.655 M1
ggr              68 169   4.000 M1
sgradjust        68 169   1.000 M1
egradjust        68 169   1.000 M1
ggradjust        68 169   1.000 M1
sgr              68 169   0.327 E2
egr              68 169  11.395 E2
ggr              68 169   4.082 E2
sgradjust        68 169   1.000 E2
egradjust        68 169   1.000 E2
ggradjust        68 169   1.000 E2
upbendc          68 169 0.00000E+00 M2
sgr              68 169   0.002 M2
egr              68 169   7.655 M2
ggr              68 169   4.000 M2
sgradjust        68 169   1.000 M2
egradjust        68 169   1.000 M2
ggradjust        68 169   1.000 M2
##--------------------------------------------
##
## Parameters for 172Ho
##
## Level density
##
a                67 172  22.86468
aadjust          67 172   1.00000
gammald          67 172   0.07788
pair             67 172   0.00000
Pshift           67 172   0.00000   0
Pshiftadjust     67 172   0.00000   0
deltaW           67 172   1.65868   0
Ntop             67 172   1   0
Nlow             67 172   0   0
s2adjust         67 172   1.00000   0
ctable           67 172   0.00000   0
ptable           67 172   0.00000   0
ctableadjust     67 172   0.00000   0
ptableadjust     67 172   0.00000   0
g                67 172  11.46667
gp               67 172   4.46667
gn               67 172   7.00000
gnadjust         67 172   1.00000
gpadjust         67 172   1.00000
gadjust          67 172   1.00000
##
## Gamma-ray
##
gamgam           67 172   0.07800
gamgamadjust     67 172   1.00000
sgr              67 172 445.294 E1
egr              67 172  14.346 E1
ggr              67 172   4.210 E1
sgradjust        67 172   1.000 E1
egradjust        67 172   1.000 E1
